Date,StopLoss,StopProfit,StartProfit,OpenCriteria,FollowTrend,NotUseClosePrice,OnlyUseClosePrice,CloseAmbiguousStateToday,Result,PreviousResult,Delta,Profit
01/04/12,0.006,0.06,0.134,0.014,False,True,False,True,1.4812341176441847790133836670,1.4812341176441847790133836670,0.0000000000000000000000000000,0.0000000000000000000000000000
03/29/12,0.019,0.06,0.115,0.005,True,True,False,True,1.5260781326759226766021787292,1.5223055462156133504419550956,-0.0037725864603093261602236336,0.0410714285714285714285714286
03/30/12,0.006,0.06,0.133,0.014,False,True,False,True,1.5255521056225910025568566361,1.5251560487662868997464848611,-0.0003960568563041028103717750,0.0401493446617927945728775605
04/05/12,0.006,0.06,0.134,0.014,False,True,False,True,1.5309790156033684524827714221,1.5332051668470807984752239830,0.0022261512437123459924525609,0.0478024058862825904912449074
04/16/12,0.019,0.06,0.116,0.005,True,True,False,True,1.5409190690219952177153928519,1.5246014645829602892174652997,-0.0163176044390349284979275522,0.0414248548658744272259387850
08/17/12,0.019,0.06,0.116,0.004,True,True,False,True,1.6672367396198303136619019520,1.6657458067314812968995409071,-0.0014909328883490167623610449,0.1662515925753605064100868402
09/07/12,0.019,0.06,0.115,0.004,True,True,False,True,1.7916455816448080754075843124,1.7279263947922441067653502278,-0.0637191868525639686422340846,0.2269412477477742995135351160
09/20/12,0.019,0.07,0.116,0.004,True,True,False,True,1.8736714606578573005605941800,1.8152001854991977970349933060,-0.0584712751586595035256008740,0.2504958516021640211409441096
09/28/12,0.018,0.06,0.116,0.004,True,True,False,True,1.8511518618341077937291831712,1.8421012584977908369770993032,-0.0090506033363169567520838680,0.2189256494420975575574492328
10/08/12,0.019,0.06,0.115,0.004,True,True,False,True,1.8681215681850344443277433824,1.8692001946576012167943407117,0.0010786264725667724665973293,0.2369739822655909806226067733
10/29/12,0.022,0.02,0.118,0.004,True,True,True,True,1.8271024455585013775693451809,1.8143644735253537797443641150,-0.0127379720331475978249810659,0.1832168876059103160392275059
12/14/12,0.022,0.02,0.118,0.005,True,True,True,True,1.8015279603610531875664716190,1.8007525954631075372858891983,-0.0007753648979456502805824207,0.1568670375105164757557715233
01/11/13,0.024,0.02,0.119,0.005,True,True,True,True,1.8466064842942690536480223444,1.8386342070241605020352383035,-0.0079722772701085516127840409,0.1939732841736237902245382078
01/14/13,0.022,0.02,0.118,0.005,True,True,True,True,1.8597233687967178965894294407,1.8676843925119851689094951299,0.0079610237152672723200656892,0.2150511923913399054860109933
01/15/13,0.024,0.02,0.119,0.005,True,True,True,True,1.8604805504628923193897512665,1.8525156805959704326278704444,-0.0079648698669218867618808221,0.2078435041905924415244519970
01/18/13,0.022,0.02,0.118,0.005,True,True,True,True,1.8591894659670328992589435891,1.8671507745824227356117363252,0.0079613086153898363527927361,0.2145137283101228577464370557
01/21/13,0.024,0.02,0.119,0.005,True,True,True,True,1.8572788428855177196031984383,1.8493122636178604486449553350,-0.0079665792676572709582431033,0.2046365259609504071324488016
01/23/13,0.022,0.02,0.118,0.005,True,True,True,True,1.8728039881240003311863328043,1.8807580317862647847045858449,0.0079540436622644535182530406,0.2281157148616974722338362082
02/18/13,0.023,0.02,0.118,0.005,True,True,True,True,1.8956598365688871283190232385,1.8674203643604783830622848700,-0.0282394722084087452567383685,0.2227320910981755241097882739
04/03/13,0.024,0.02,0.119,0.005,True,True,True,True,2.0159084901946784952176846980,2.0038619110496338603534426016,-0.0120465791450446348642420964,0.3309341655789222561442076370
04/08/13,0.023,0.02,0.118,0.005,True,True,True,True,2.0137023365815487539704638782,2.0071010633915363861960231889,-0.0066012731900123677744406893,0.3221267387757801471225461279
04/15/13,0.024,0.02,0.118,0.005,True,True,True,True,2.0188886570242580785995542630,1.9879044642411232220555702612,-0.0309841927831348565439840018,0.2963288664353546152076525109
04/16/13,0.023,0.02,0.119,0.005,True,True,True,True,1.9963501483994036719990994108,1.9782266904613938278036390911,-0.0181234579380098441954603197,0.2556668998724903644117373390
