Date,StopLoss,StopProfit,StartProfit,OpenCriteria,FollowTrend,NotUseClosePrice,OnlyUseClosePrice,CloseAmbiguousStateToday,Result,PreviousResult,Delta,Profit
01/03/17,0.002,0.04,0.112,0.019,True,True,True,True,1.1000504610263741553906591770,1.1000504610263741553906591770,0.0000000000000000000000000000,0.0000000000000000000000000000
01/10/17,0.002,0.03,0.112,0.019,True,True,True,True,1.0891197570577151085089594731,1.0880667246685740269934839149,-0.0010530323891410815154755582,-0.0119837363578001283971752621
01/11/17,0.012,0.05,0.100,0.004,False,True,True,True,1.0950396508050574099408031071,1.0824859030025043231462374530,-0.0125537478025530867945656541,-0.0186175904130109137598972822
01/12/17,0.002,0.04,0.112,0.019,True,True,True,True,1.1022974115934616794651295387,1.0720199364856146050771506458,-0.0302774751078470743879788929,-0.0416373047324537186235497435
02/03/17,0.009,0.01,0.105,0.004,False,True,True,True,1.1218296509997576868104607128,1.1211100936999916734189207945,-0.0007195572997660133915399183,-0.0228246226259237246697584877
02/06/17,0.002,0.04,0.112,0.019,True,True,True,True,1.1088340784539022311217291156,1.1046967838668905539433278457,-0.0041372945870116771784012699,-0.0399574897587908575368913548
02/24/17,0.002,0.03,0.112,0.019,True,True,True,True,1.0991598220926579889090390299,1.0981067897035169073935634717,-0.0010530323891410815154755582,-0.0506847785091761812650569987
02/27/17,0.027,0,0.135,0.026,True,False,False,True,1.1076708181369143600811842069,1.0979485017534882939415244390,-0.0097223163834260661396597679,-0.0518960988483458762325715896
02/28/17,0.012,0.03,0.105,0.004,False,True,False,True,1.1082992741629713099936939733,1.1075488669174021649592329874,-0.0007504072455691450344609859,-0.0520180500678580713545228091
04/19/17,0.002,0.03,0.112,0.019,True,True,True,True,1.2086641801614790711449673049,1.2065463136793634210594990154,-0.0021178664821156500854682895,0.0462289894485340397112822330
04/21/17,0.012,0.03,0.105,0.004,False,True,False,True,1.2022711973710520920012819904,1.2003239842881925629200305010,-0.0019472130828595290812514894,0.0378887935752475314863454291
05/02/17,0.002,0.03,0.112,0.019,True,True,True,True,1.2060507469122609404204109985,1.1961100003384857648291456896,-0.0099407465737751755912653089,0.0317275965426812043142091283
05/03/17,0.012,0.03,0.105,0.004,False,True,False,True,1.2042830168102574233227958845,1.1944680437191136876329965614,-0.0098149730911437356897993231,0.0201448933495339515267946912
06/28/17,0.008,0.01,0.104,0.004,False,True,True,True,1.2503127190827604494277223357,1.2481658283279237127733177002,-0.0021468907548367366544046355,0.0640277048672002409773165069
06/29/17,0.008,0.10,0.106,0.004,False,True,True,True,1.2597344812797055812248400828,1.2626263050726359453916024835,0.0028918237929303641667624007,0.0763412908570757369411966547
07/04/17,0.012,0.03,0.105,0.004,False,True,False,True,1.2568417996594967040973463686,1.2379804793642588716886518217,-0.0188613202952378324086945469,0.0545872889416290274050083936
07/13/17,0.008,0.01,0.104,0.004,False,True,True,True,1.2548277006123814646144783899,1.2440164507345627169226952936,-0.0108112498778187476917830963,0.0417619400166950402303573186
07/14/17,0.008,0.10,0.106,0.004,False,True,True,True,1.2576822169480596652308600581,1.2605740407409900293976224588,0.0028918237929303641667624007,0.0475082801453036050135013875
07/27/17,0.008,0.01,0.104,0.004,False,True,True,True,1.3140458588359563864503554180,1.3151556333513986883597696890,0.0011097745154423019094142710,0.1049816965486426281424110184
